,App_Name,App_Size,currency,App_Price,Type,Review_count,User_Rating,Content_Rating,Category
1515,Elmo Loves 123s,520400896,USD,4.99,Paid,95,3.5,4+,Games
1516,Athletics: Summer Sports Full Version,85116928,USD,0.99,Paid,365,4.5,4+,Games
1517,WWF Together,1272736768,USD,0.0,Free,1385,4.5,4+,Education
1518,Radio - USA,56379392,USD,0.0,Free,109,4.0,4+,Entertainment
1519,Cliff Diving Champ,51728384,USD,0.99,Paid,61,4.5,4+,Games
1520,"ElfYourself by Office Depot, Inc",109844480,USD,0.0,Free,12177,4.0,4+,Entertainment
1521,TimeStamp Photo with GPS Address Location,671744,USD,1.99,Paid,93,2.5,4+,Photo & Video
1522,Sonic Dash,186687488,USD,0.0,Free,418033,4.5,4+,Games
1523,"Instant Fitness : 600+ exercises, 100+ workouts, home, exercise workout trainer, 7 minute workout, on-the-go personal mobile fitness trainer by Fitness Buddy and Instant Heart Rate",80175104,USD,9.99,Paid,571,4.5,4+,Health & Fitness
1524,"SeatGeek  Tickets to Sports, Concerts  Broadway",68196352,USD,0.0,Free,6088,4.5,4+,Entertainment
1525,Rocket Video for Google Cast and Chromecast to TV,48523264,USD,1.99,Paid,4806,5.0,17+,Productivity
1526,AVP: Evolution,875347968,USD,2.99,Paid,4996,4.5,12+,Games
1527,Deer Hunter Classic,185881600,USD,0.0,Free,179111,4.5,17+,Games
1528,Naughty or Nice Scan Free,18944000,USD,0.0,Free,729,3.5,4+,Entertainment
1529,Garmin Connect Mobile,285233152,USD,0.0,Free,8341,3.0,4+,Health & Fitness
1530,BookScanner App,13821952,USD,1.99,Paid,160,4.0,4+,Book
1531,Cubasis 2 - Mobile Music Creation System,1032812544,USD,49.99,Paid,297,4.0,4+,Music
1532,ZEDGE Ringtones,52864000,USD,0.0,Free,9010,3.5,12+,Entertainment
1533,Napster - Top Music  Radio,184817664,USD,0.0,Free,14268,4.0,12+,Music
1534,Warbits,185147392,USD,4.99,Paid,1051,4.5,9+,Games
1535,Google Maps - Navigation  Transit,120232960,USD,0.0,Free,154911,4.5,12+,Navigation
1536,Super Stickman Golf 2,96925696,USD,0.0,Free,46859,4.5,4+,Games
1537,PicTapGo,32724992,USD,1.99,Paid,1175,4.5,4+,Photo & Video
1538,Dr Panda Veggie Garden,159403008,USD,2.99,Paid,124,4.0,4+,Education
1539,Ski Jumping Pro,233041920,USD,0.99,Paid,308,4.0,4+,Games
1540,Wild Kratts Creature Power,100749312,USD,1.99,Paid,155,3.5,4+,Games
1541,iMaps+ for Google Maps  and Street View  : Transit and Offline Contacts,18010112,USD,2.99,Paid,1225,4.0,4+,Navigation
1542,Alphabet Aquarium School Adventure Vol 1: Teachme Letters - Animated Puzzle Games for Preschool and Kindergarten Explorers by 22learn,56923703,USD,1.99,Paid,150,4.0,4+,Games
1543,Amaziograph,21285888,USD,0.99,Paid,181,4.0,4+,Entertainment
1544,Monash University Low FODMAP Diet,48359424,USD,7.99,Paid,159,3.5,12+,Medical
1545,Santa Tracker Christmas Free,49776640,USD,0.0,Free,134,3.5,4+,Entertainment
1546,Block Fortress,343504896,USD,1.99,Paid,15430,4.5,12+,Games
1547,ABCmousecom - Early Learning Academy,266735616,USD,0.0,Free,18749,4.5,4+,Education
1548,Golf Live Extra,11104256,USD,0.0,Free,840,3.0,4+,Sports
1549,Microsoft Word,334425088,USD,0.0,Free,47999,4.5,4+,Productivity
1550,Microsoft PowerPoint,336831488,USD,0.0,Free,10939,4.0,4+,Productivity
1551,Coin Party: Carnival Pusher,221737984,USD,0.0,Free,2057,4.5,12+,Games
1552,Microsoft Excel,323411968,USD,0.0,Free,24430,4.5,4+,Productivity
1553,STAR WARS: FORCE COLLECTION,373793792,USD,0.0,Free,3936,4.0,4+,Games
1554,Smart Alarm Clock : sleep cycle  snoring recorder,49837056,USD,0.0,Free,3779,4.0,4+,Health & Fitness
1555,PicsArt Photo Studio: Collage Maker  Pic Editor,124726272,USD,0.0,Free,29078,4.5,12+,Photo & Video
1556,1 Second Everyday: Video Diary,114876416,USD,4.99,Paid,2433,3.5,4+,Photo & Video
1557,The Walking Dead: Dead Yourself,109892608,USD,0.0,Free,2369,4.5,17+,Entertainment
1558,Bokeh Lens,3923968,USD,0.99,Paid,206,4.0,4+,Photo & Video
1559,Score Darts,8620032,USD,3.99,Paid,105,4.5,4+,Sports
1560,"ProTracker Plus Weight, Calorie  Exercise Tracker",75834368,USD,2.99,Paid,2319,4.5,4+,Health & Fitness
1561,VSCO,98576384,USD,0.0,Free,11174,3.5,12+,Photo & Video
1562,Moto Madness - 3d Motor Bike Stunt Racing Game,32718397,USD,0.99,Paid,13,3.0,4+,Games
1563,Baidu Videos,142116864,USD,0.0,Free,1,5.0,17+,Entertainment
1564,"Drawing Desk - Draw, Paint, Doodle  Sketch board",116443136,USD,0.0,Free,11040,4.0,4+,Productivity
1565,Alpaca World HD+,229460992,USD,0.0,Free,1191,4.5,4+,Games
1566,"SportsManias: Sports Emojis, Fantasy  Team News",53601280,USD,0.0,Free,2431,4.5,12+,Sports
1567,Open Food Facts,6660096,USD,0.0,Free,1,1.0,4+,Food & Drink
1568,Gym Log+  Workout and Fitness Tracker,76704768,USD,4.99,Paid,50,4.0,4+,Health & Fitness
1569,2XL Snocross,141524992,USD,1.99,Paid,181,4.0,4+,Games
1570,HM,27372544,USD,0.0,Free,687,3.0,4+,Shopping
1571,"7-Eleven, Inc",42894336,USD,0.0,Free,1356,2.5,4+,Food & Drink
1572,METAL SLUG 2,83660800,USD,2.99,Paid,421,4.5,9+,Games
1573,Plant Nanny - Water Reminder with Cute Plants,74738688,USD,0.0,Free,27421,4.5,4+,Health & Fitness
1574,Little Inferno HD,121733120,USD,4.99,Paid,2145,4.5,12+,Games
1575,First Grade Learning Games School Edition,22910976,USD,3.99,Paid,7,3.5,4+,Education
1576,Hardcore Dirt Bike 2,47202304,USD,1.99,Paid,26,3.0,9+,Games
1577,Slots Discovery,65385472,USD,0.0,Free,754,4.0,12+,Games
1578,bloxorz,28262400,USD,0.99,Paid,56,4.0,4+,Games
1579,Musi - Unlimited Music For YouTube,16686080,USD,0.0,Free,25193,4.5,17+,Music
1580,Endless Alphabet,76482560,USD,8.99,Paid,10534,5.0,4+,Education
1581,CARROT To-Do - Talking Task List,7669760,USD,2.99,Paid,11322,5.0,9+,Productivity
1582,Photo and Video Transfer over wifi app,9756672,USD,2.99,Paid,307,4.5,4+,Productivity
1583,BeautyCam - AR Carnie selfie,161335296,USD,0.0,Free,2082,5.0,4+,Photo & Video
1584,Vine Camera,51642368,USD,0.0,Free,90355,3.5,4+,Photo & Video
1585,Flick Champions Winter Sports,92662784,USD,0.99,Paid,2505,4.5,4+,Games
1586,CloudApp Mobile,15023104,USD,1.99,Paid,130,2.0,4+,Productivity
1587,teamLabBody-3D Motion Human Anatomy-,131316736,USD,24.99,Paid,1,1.0,12+,Medical
1588,Units Plus Converter - Convert Any Unit  Currency,6323200,USD,3.99,Paid,525,4.5,4+,Utilities
1589,Gin Rummy Pro,68932608,USD,1.99,Paid,1941,4.5,4+,Games
1590,Trenches II,256817152,USD,0.99,Paid,2232,4.5,12+,Games
1591,Solitaire,24890368,USD,0.0,Free,66002,4.5,4+,Games
1592,Pearls Peril - Hidden Object Adventures,278532096,USD,0.0,Free,41428,4.5,9+,Games
1593,Star Wars Pinball 5,89981952,USD,1.99,Paid,3025,4.5,9+,Games
1594,Bombsquad - Defuse the Bomb,240980992,USD,4.99,Paid,96,3.0,12+,Games
1595,4 Bilder 1 Wort,118532096,USD,0.0,Free,2,2.5,12+,Games
1596,BringGo Western Europe,135656448,USD,0.99,Paid,0,0.0,4+,Navigation
1597,Baby Care  Dress Up - Love  Have Fun with Babies,123812864,USD,0.0,Free,5230,4.0,4+,Games
1598,4 Pics 1 Word,131642368,USD,0.0,Free,80308,4.5,12+,Games
1599,Marvel Pinball,87406592,USD,0.99,Paid,2298,4.0,9+,Games
1600,Temple Run: Oz,218399744,USD,1.99,Paid,14912,4.0,9+,Games
1601,4 Images 1 Mot,130438144,USD,0.0,Free,78,4.0,4+,Games
1602,PhotoPills,39256064,USD,9.99,Paid,166,4.5,4+,Photo & Video
1603,Theory Test and Hazard Perception Pro,552239104,USD,3.99,Paid,0,0.0,4+,Education
1604,Nick,38045696,USD,0.0,Free,13237,3.5,4+,Entertainment
1605,Despicable Me: Minion Rush,147123200,USD,0.0,Free,464312,4.5,9+,Games
1606,Worms3,361828352,USD,4.99,Paid,4422,4.0,9+,Games
1607,Essential Anatomy 5,843794432,USD,19.99,Paid,2747,4.5,12+,Medical
1608,HabitSeed,15147008,USD,0.99,Paid,53,4.5,4+,Health & Fitness
1609,Speech Jammer,35823616,USD,0.0,Free,1205,3.0,4+,Entertainment
1610,Real Basketball,70336512,USD,0.0,Free,198050,4.5,4+,Games
1611,Plants vs Zombies 2,98507776,USD,0.0,Free,267394,4.5,9+,Games
1612,Clear Vision 2,34690172,USD,0.99,Paid,10477,4.5,17+,Games
1613,Perfect Video - Video Editor  Movie Maker Pro,20610048,USD,3.99,Paid,594,4.5,4+,Photo & Video
1614,Kingdom Rush Frontiers,292712448,USD,1.99,Paid,6419,4.5,9+,Games
1615,Kingdom Rush Frontiers HD,438824960,USD,2.99,Paid,11447,5.0,9+,Games
1616,CSR Classics,1080938496,USD,0.0,Free,43770,4.5,4+,Games
1617,Disney Junior Appisodes,394020864,USD,0.0,Free,6009,3.5,4+,Entertainment
1618,Sleep Meister - Sleep Cycle Alarm,16607232,USD,0.99,Paid,34,4.0,4+,Health & Fitness
1619,Sleep Meister - Sleep Cycle Alarm Lite,23047168,USD,0.0,Free,445,4.5,4+,Health & Fitness
1620,Mr Crab,133768192,USD,0.0,Free,9875,4.5,4+,Games
1621,InstaBeauty -CameraPhoto EditorPic Collage Maker,88886272,USD,0.0,Free,4818,4.5,4+,Photo & Video
1622,UNiDAYS: Student Discounts for Shopping Top Brands,67586048,USD,0.0,Free,53,2.5,4+,Shopping
1623,"FanDuel - Daily Fantasy Baseball, Golf  Sports",89138176,USD,0.0,Free,8014,4.5,17+,Sports
1624,Second Grade Learning Games,20853760,USD,2.99,Paid,322,4.5,4+,Education
1625,School of Chaos Online MMORPG,209825792,USD,0.0,Free,5237,4.5,12+,Games
1626,Minecraft: Papercraft Studio,82397184,USD,2.99,Paid,1044,4.5,4+,Games
1627,LGV Theory Test and Hazard Perception,543456256,USD,9.99,Paid,0,0.0,4+,Education
1628,Speakaboos Reading App: Stories  Songs for Kids,76558336,USD,0.0,Free,440,4.0,4+,Education
1629,Papas Burgeria To Go,43646976,USD,0.99,Paid,570,4.5,4+,Games
1630,Pictoword: Fun 2 Pics Guess Whats the Word Trivia,126216192,USD,0.0,Free,186089,5.0,4+,Games
1631,"SFind Premium Search for Spotify, YouTube  iTunes",8078336,USD,2.99,Paid,411,3.0,4+,Entertainment
1632,Junk Jack,161118208,USD,4.99,Paid,6891,4.5,4+,Games
1633,Ridiculous Fishing - A Tale of Redemption,49524736,USD,2.99,Paid,9095,4.5,12+,Games
1634,Cover Orange 2: Journey,84934656,USD,0.99,Paid,10604,4.5,4+,Games
1635,CVS,78570496,USD,0.0,Free,12402,4.5,17+,Shopping
1636,A Beautiful Mess,63549440,USD,0.99,Paid,4251,4.0,4+,Photo & Video
1637,Smash Hit,97505280,USD,0.0,Free,126233,4.5,4+,Games
1638,Sprinkle Islands,48369664,USD,1.99,Paid,2972,4.5,4+,Games
1639,Racing Rivals,339898368,USD,0.0,Free,55548,4.0,4+,Games
1640,Little Inferno,48181248,USD,2.99,Paid,418,4.0,12+,Games
1641,Get Drunk Not Fat,32999424,USD,0.99,Paid,19,2.5,17+,Food & Drink
1642,Photon Safe Web Browser with Flash Player for Kids,34903040,USD,4.99,Paid,53,2.5,4+,Education
1643,Pirate Power,112133120,USD,0.0,Free,2555,4.5,9+,Games
1644,Hunting Simulator,67679232,USD,2.99,Paid,50,3.5,12+,Sports
1645,Iron Force,124666880,USD,0.0,Free,141634,5.0,17+,Games
1646,Facetune,61157376,USD,3.99,Paid,7643,4.5,4+,Photo & Video
1647,Solitaire Classic Card Game,141391872,USD,0.0,Free,22079,4.5,4+,Games
1648,RPG AVABEL ONLINE,135512064,USD,0.0,Free,10514,4.5,9+,Games
1649,Fireman Sam - Fire  Rescue,215833600,USD,1.99,Paid,38,3.5,4+,Games
1650,Glow Puzzle,24502272,USD,1.99,Paid,2374,4.5,4+,Games
1651,"MOLDIV - Photo Editor, Collage  Beauty Camera",120056832,USD,0.0,Free,39501,4.5,4+,Photo & Video
1652,Farm Heroes Saga,262421504,USD,0.0,Free,187579,4.5,4+,Games
1653,IMPOSSIBLE ROAD,128262144,USD,2.99,Paid,8249,4.0,4+,Games
1654,X-War: Clash of Zombies,42917888,USD,0.0,Free,17254,5.0,9+,Games
1655,Cut the Rope: Time Travel,67177472,USD,0.99,Paid,9003,5.0,4+,Games
1656,Cut the Rope: Time Travel HD,118273024,USD,0.99,Paid,4294,4.5,4+,Games
1657,Dr Panda Supermarket,138589184,USD,2.99,Paid,342,4.0,4+,Education
1658, ,5292032,USD,0.0,Free,12,3.5,4+,Weather
1659,FINAL FANTASY V,167030784,USD,14.99,Paid,1808,4.5,9+,Games
1660,Alarmy Pro Sleep If U Can - Alarm Clock,170882048,USD,1.99,Paid,964,4.5,4+,Lifestyle
1661,Theory Test for Car Drivers - Driving Test Success,65107968,USD,2.99,Paid,1,1.0,4+,Education
1662,Hazard Perception Mega Pack - Driving Test Success,902940672,USD,2.99,Paid,0,0.0,4+,Education
1663,Multiplayer for Minecraft PE,33418240,USD,2.99,Paid,35109,4.0,4+,Games
1664,Infinity Blade III,3013255168,USD,0.99,Paid,37673,4.0,12+,Games
1665,Asphalt 8: Airborne,1777940480,USD,0.0,Free,188568,4.5,12+,Games
1666,Frozen: Storybook Deluxe - Now with Frozen Fever,1223352320,USD,4.99,Paid,903,3.5,4+,Entertainment
1667,Duck Life,235831296,USD,0.99,Paid,1257,4.0,4+,Games
1668,Star Wars: Knights of the Old Republic,2469642240,USD,9.99,Paid,8767,4.0,12+,Games
1669,PlayKids - Educational Cartoons and Games for Kids,376676352,USD,0.0,Free,2196,4.0,4+,Education
1670,WRAL Weather Alert,68850688,USD,0.0,Free,25,3.0,4+,Weather
1671,Face Swap and Copy Free  Switch  Fusion Faces in a Photo,11411456,USD,0.0,Free,431,4.0,4+,Catalogs
1672,InstaMag - Free Pic and Photo Collage Maker,95378432,USD,0.0,Free,16221,4.5,4+,Photo & Video
1673,Ghost Observer - ghost detector  spirit radar,51575808,USD,0.0,Free,1193,3.5,9+,Entertainment
1674,Videoshop - Video Editor,140902400,USD,1.99,Paid,57878,4.5,4+,Photo & Video
1675,Redline Rush,53620736,USD,0.99,Paid,1766,4.5,4+,Games
1676,"Village Life: Love, Marriage and Babies",502828032,USD,0.0,Free,116620,4.5,4+,Games
1677,Eyes - the horror game,103088128,USD,0.99,Paid,567,4.5,12+,Games
1678,Slow Shutter,2039808,USD,1.99,Paid,230,4.0,4+,Photo & Video
1679,Hopscotch,117678080,USD,0.0,Free,4057,4.5,4+,Education
1680,Cute CUT Pro - Full Featured Video Editor,52002816,USD,5.99,Paid,1478,4.0,4+,Photo & Video
1681,Farm Story 2,112607232,USD,0.0,Free,13142,4.0,4+,Games
1682,Teenage Mutant Ninja Turtles: Rooftop Run,149581824,USD,3.99,Paid,15398,4.0,9+,Games
1683,Covet Fashion - The Game for Dresses  Shopping,112668672,USD,0.0,Free,75034,4.0,4+,Games
1684,"ameli, lAssurance Maladie",44564480,USD,0.0,Free,8,4.0,4+,Health & Fitness
1685,Design This Castle,243441664,USD,0.0,Free,2500,4.0,4+,Games
1686,Oldify - Old Face Photo Booth App,97549312,USD,0.99,Paid,864,4.5,4+,Entertainment
1687,Prime Photos from Amazon,76257280,USD,0.0,Free,10511,4.0,4+,Photo & Video
1688,BeautyPlus - Selfie Camera for a Beautiful Image,128229376,USD,0.0,Free,7503,5.0,4+,Photo & Video
1689,Survivalcraft,55344128,USD,3.99,Paid,19784,4.0,9+,Games
1690,Talking Ginger 2,81372160,USD,0.0,Free,8311,4.5,4+,Entertainment
1691,Dr Panda Beauty Salon,154353664,USD,2.99,Paid,527,4.5,4+,Education
1692,Heads Up,90467328,USD,0.99,Paid,9567,4.5,12+,Games
1693,World of Cubes Survival Craft,187049984,USD,0.0,Free,2758,4.0,9+,Games
1694,PDF Export - Photos to PDF and Converter,58659840,USD,2.99,Paid,41,3.5,4+,Business
1695,Bloons TD Battles,107245568,USD,0.0,Free,67861,4.5,9+,Games
1696,Wheres My Mickey,130893824,USD,1.99,Paid,2846,4.0,9+,Games
1697,Hearthstone,2405958656,USD,0.0,Free,34694,4.0,12+,Games
1698,Geometry Dash,83931136,USD,1.99,Paid,266440,5.0,4+,Games
1699,Sproggiwood,438601728,USD,4.99,Paid,105,4.5,12+,Games
1700,HairTech-Head Sheets,5907456,USD,2.99,Paid,14,3.0,4+,Productivity
1701,Stupid Test,31798272,USD,0.0,Free,2485,4.5,4+,Games
1702,Eurovision Song Contest - The Official App,71026688,USD,0.0,Free,68,3.0,12+,Entertainment
1703,The Fast Metabolism Diet customized meal planning,36395008,USD,2.99,Paid,261,3.5,4+,Health & Fitness
1704,MLBcom Home Run Derby 17,232590336,USD,0.0,Free,100035,4.5,4+,Games
1705,Faded - Photo Editor,118618112,USD,1.99,Paid,24530,4.5,4+,Photo & Video
1706,Sorcery,170172416,USD,4.99,Paid,662,4.0,12+,Games
1707,Sorcery 2,270895104,USD,4.99,Paid,308,5.0,12+,Games
1708,OPM Alert,30252032,USD,0.0,Free,172,2.0,4+,News
1709,Doodle Jump Easter Special,17430528,USD,0.0,Free,900,4.5,4+,Games
1710,Icon Pop Song,52387840,USD,0.0,Free,2199,4.5,4+,Games
1711,Yahoo Weather,123047936,USD,0.0,Free,112603,4.5,4+,Weather
1712,Draw Rider Plus,37103616,USD,1.99,Paid,1490,4.5,12+,Games
1713,Stick Texting  The College Series,50511872,USD,1.99,Paid,24,3.5,17+,Utilities
1714,"Writing Wizard - Kids Learn to Write Letters, Alphabet  Words",42598400,USD,3.99,Paid,349,4.5,4+,Education
1715,Official Life in the UK Test  3rd Edition,5627904,USD,4.99,Paid,3,2.0,4+,Education
1716,Star Command,153100288,USD,2.99,Paid,3473,4.0,12+,Games
1717,BAA Marathon,99851264,USD,0.0,Free,70,2.5,4+,Sports
1718,Dots: A Game About Connecting,112562176,USD,0.0,Free,11900,4.0,4+,Games
1719,Costume Quest,717484032,USD,2.99,Paid,408,4.0,12+,Games
1720,Close Up Pics Quiz - Guess the Word Trivia Games,95661056,USD,0.0,Free,48032,4.5,4+,Games
1721,Make-Up Touch 2 - Kids Games  Girls Dressup Game,52653056,USD,0.0,Free,1214,3.5,4+,Games
1722,UE BOOM,27680768,USD,0.0,Free,612,2.5,4+,Music
1723,Rivals for Catan,288161792,USD,0.99,Paid,263,3.5,4+,Games
1724,Tetris Blitz,131477504,USD,0.0,Free,122868,4.5,4+,Games
1725,Deus Ex: The Fall,1654582272,USD,4.99,Paid,6764,4.0,17+,Games
1726,Baldurs Gate II:EE,2272493568,USD,9.99,Paid,373,4.0,12+,Games
1727,Transport Tycoon,384600064,USD,6.99,Paid,516,4.5,4+,Games
1728,e-Sword LT: Bible Study on the Go,18964480,USD,1.99,Paid,2152,5.0,4+,Reference
1729,Duet Game,87994368,USD,2.99,Paid,14407,5.0,4+,Games
1730,Crane Game Toreba,36301824,USD,0.0,Free,323,2.5,4+,Games
1731,Glitch,30717952,USD,0.99,Paid,1338,4.0,4+,Photo & Video
1732,McPlay,408755200,USD,0.0,Free,3278,2.5,4+,Games
1733,The Inner World,2213945344,USD,2.99,Paid,425,4.5,4+,Games
1734,"Casino X - Free Slot Machines, Poker, Blackjack",74799104,USD,0.0,Free,416,4.0,12+,Games
1735,Santa Call  Tracker - North Pole Command Center,206322688,USD,3.99,Paid,953,4.5,4+,Entertainment
1736,Sniper Shooter: Gun Shooting Games,113509376,USD,0.0,Free,134080,5.0,12+,Games
1737,Castle Raid 2,346927104,USD,2.99,Paid,452,4.5,9+,Games
1738,Memrise: learn languages,83949568,USD,0.0,Free,20383,5.0,4+,Education
1739,RUNNING for weight loss: workout  meal plans,110701568,USD,0.0,Free,6407,4.5,4+,Health & Fitness
1740,RUNNING for weight loss PRO: workout  meal plans,110566400,USD,1.99,Paid,304,4.0,4+,Health & Fitness
1741,"Thunderspace 5k  Focus, Sleep, Relax, Meditate in a thunderstorm with rain and nature sounds",119598080,USD,2.99,Paid,1690,4.5,9+,Health & Fitness
1742,Buddy  Me,130174976,USD,1.99,Paid,252,4.5,4+,Games
1743,Township,175876096,USD,0.0,Free,80801,4.5,4+,Games
1744,Le bonheur de lire ds 3 ans: learn to read French,470513664,USD,3.99,Paid,0,0.0,4+,Education
1745,Wheres My Water 2,181628928,USD,0.0,Free,22302,3.5,4+,Games
1746,Werewolf Special Package,17518592,USD,3.99,Paid,0,0.0,12+,Games
1747,Pacific Rim,695918592,USD,0.99,Paid,1522,4.0,9+,Games
1748,Dumb Ways to Die,842893312,USD,0.0,Free,151559,4.5,12+,Games
1749,Pixel Gun 3D,1744486400,USD,0.0,Free,301182,4.5,12+,Games
1750,WWDC,34959360,USD,0.0,Free,762,3.5,4+,Reference
1751,Nextdoor,82531328,USD,0.0,Free,14402,4.5,4+,Social Networking
1752,Terraria,126036992,USD,4.99,Paid,98036,4.5,9+,Games
1753,AZZL,130421760,USD,2.99,Paid,261,5.0,4+,Games
1754,Stop Motion Studio Pro,52312064,USD,4.99,Paid,537,4.5,4+,Photo & Video
1755,Sago Mini Forest Flyer,168208384,USD,2.99,Paid,1617,4.5,4+,Education
1756,Doc McStuffins:  Time For Your Check Up,321802240,USD,3.99,Paid,1286,3.5,4+,Entertainment
1757,3D stereogram : Human,16596992,USD,0.99,Paid,9,4.0,17+,Entertainment
1758,Factory Balls,28557312,USD,0.99,Paid,144,4.5,4+,Games
1759,Tayasui Sketches,198511616,USD,0.0,Free,11505,4.5,4+,Productivity
1760,Spinrilla - Mixtapes For Free,40071168,USD,0.0,Free,15053,4.5,12+,Music
1761,Angry Birds Go,499580928,USD,0.0,Free,75793,4.0,4+,Games
1762,Jigsaw Puzzle Collection HD,86220800,USD,0.0,Free,40227,4.5,12+,Games
1763,Stellarium Mobile Sky Map,54294528,USD,2.99,Paid,64,3.5,4+,Education
1764,Hangouts,94750720,USD,0.0,Free,36404,4.0,4+,Social Networking
1765,Quizduell,118291456,USD,0.0,Free,10,2.5,4+,Games
1766,Walk for a Dog,63271936,USD,0.0,Free,412,3.0,4+,Health & Fitness
1767,Galileo Organ,41422848,USD,9.99,Paid,135,5.0,4+,Music
1768,LiveTunes - Live Concert Music Player,128413696,USD,0.99,Paid,220,4.5,4+,Music
1769,Pronoun Fill-In Super Fun Deck,133537792,USD,5.99,Paid,5,4.0,4+,Education
1770,Cachly - Simple and powerful Geocaching for iPhone,25072640,USD,4.99,Paid,263,4.5,4+,Navigation
1771,"Alizay, pirate girl",186402816,USD,2.99,Paid,14,4.5,4+,Book
1772,Formula Cartoon All-Stars  Crazy Cart Racing with Your Favorite Cartoon Network Characters,927440896,USD,2.99,Paid,168,4.0,4+,Games
1773,Verizon Cloud,104749056,USD,0.0,Free,6482,4.5,4+,Productivity
1774,"Solitaire Deluxe Social - Classic, Spider, more",112141312,USD,0.0,Free,6970,4.5,4+,Games
1775,Evil Apples: A Filthy Adult Card  Party Game,126050304,USD,0.0,Free,53415,4.5,17+,Games
1776,Word Swag - Cool fonts  typography generator,112843776,USD,4.99,Paid,9731,5.0,4+,Photo & Video
1777,EasyCost - Expense Tracker and Money organizer,9694208,USD,0.99,Paid,165,4.5,4+,Finance
1778,Hero Emblems,144809984,USD,3.99,Paid,597,4.5,12+,Games
1779,Angry Birds Star Wars II,226834432,USD,0.0,Free,33724,4.5,4+,Games
1780,Jelly Splash,138738688,USD,0.0,Free,21601,4.0,4+,Games
1781,"AOL: News, Email, Weather  Video",85273600,USD,0.0,Free,5233,4.0,12+,News
1782,Machines at War 3 RTS,191706112,USD,6.99,Paid,608,4.5,17+,Games
1783,Castle of Illusion Starring Mickey Mouse,555233280,USD,4.99,Paid,852,3.5,9+,Games
1784,Ruler and Compass Geometry,24403968,USD,0.99,Paid,2,3.5,4+,Education
1785,OnCamera,94908416,USD,0.0,Free,111,2.5,4+,Lifestyle
1786,Clone Magic,18268160,USD,1.99,Paid,306,4.0,4+,Photo & Video
1787,Monogram - Wallpaper  Backgrounds Maker HD DIY with Glitter Themes,85420032,USD,0.0,Free,7427,4.5,4+,Lifestyle
1788,Solitaire ,103740416,USD,0.0,Free,741,4.5,4+,Games
1789,DD Lords of Waterdeep,563081216,USD,6.99,Paid,1772,4.5,9+,Games
1790,Happy Wheels,38466560,USD,0.0,Free,60601,4.5,17+,Games
1791,"Videon - Video Camera and Editor with Zoom, Pause, Effects, Filters",11747328,USD,4.99,Paid,818,4.5,4+,Photo & Video
1792,Pan Book 1: The Fearless Beribolt,915262464,USD,5.99,Paid,438,4.5,4+,Book
1793,Dr Panda Handyman,138967040,USD,2.99,Paid,218,4.0,4+,Education
1794,Authentic Weather,23582720,USD,1.99,Paid,330,3.0,12+,Weather
1795,"NOAA World Radar  Rain, Hurricanes  Weather",59233280,USD,2.99,Paid,581,4.0,4+,Weather
1796,"Stock Market Pro: Stock Trading, Charts  Alerts",77472768,USD,5.99,Paid,1034,3.5,4+,Finance
1797,Craft your games - Createrria 2,449130496,USD,0.0,Free,4475,4.0,4+,Games
1798,Sniper Shooter Pro by Fun Games For Free,110870528,USD,0.99,Paid,945,5.0,17+,Games
1799,Seven - 7 Minute Workout Training Challenge,142803968,USD,0.0,Free,6808,4.5,4+,Health & Fitness
